title,genre,nation,running_time,release_date,director,actor,grade,summary,poster
"사랑하고 사랑받고, 차고 차이고","애니메이션, 멜로/로맨스",일본,103분,2021 .04.08 개봉,쿠로야나기 토시마사,"한 메구미(아카리), 시마자키 노부나가(리오), 사이토 소우마(카즈)",전체 관람가,"순정만화 같은 사랑을 꿈꾸는 고교 1학년 '유나'는
 소극적인 자신과는 달리 자신감 있는 '아카리'와 둘도 없는 친구 사이가 된다.
 아카리는 조금은 어른스러운 유나의 소꿉친구 '카즈'에게 끌리고,
 유나는 아카리의 동생 '리오'를 동경하지만 적극적으로 다가서지 못한다.
 
 한편, 리오가 아카리에게 전하지 못한 마음을 간직한 채
 부모님의 재혼으로 한 가족이 되었다는 ‘비밀’을 유나와 카즈가 알게 되면서
 네 사람의 감정은 점점 더 복잡하게 얽히는데…
 
 두근두근 엇갈린 짝사랑, 그리고 네 번의 고백
 그 애를 좋아하는 너를 좋아해도 될까?",https://movie-phinf.pstatic.net/20210312_260/1615527701881YmFce_JPEG/movie_image.jpg?type=m203_290_2
사운드 오브 데스,"공포, 범죄, 스릴러",핀란드,94분,2021 .09.09 개봉,알렉스 노이어,"자스민 사보이 브라운, 릴리 시몬스, 제임스 재거",청소년 관람불가,"실험적인 음악과 소리를 연구하는 알렉시스.
 폭력의 소리를 수집하는 그녀는 끊임없이 목마름을 느낀다.
 어느 날, 행인의 우연한 죽음을 목격한 그녀,
 죽음의 소리만이 자신의 쾌감을 채울 수 있다는 것을 알게 된 그녀는
 이후 죽음의 음악을 만들기 위한 살육을 시작한다.
 노숙자, 레코드 샵 오너, 하프 연주자…
 알렉시스는 죽음의 비트를 찍어 나가는데…",https://movie-phinf.pstatic.net/20210823_219/1629699435168Ph58v_JPEG/movie_image.jpg?type=m203_290_2
사일런싱,"공포, 범죄, 스릴러",미국,93분,2021 .01.28 개봉,로빈 프론트,"니콜라이 코스터-왈도(레이번), 애나벨 월리스(앨리스)",15세 관람가,"5년 전 눈앞에서 딸의 실종을 목격한 ‘레이번’
 그는 슬픔을 견디며 자연보호구역의 관리자로 살아간다.
 어느 날 숲속에서 한 소녀가 인간사냥을 당하는 장면을 목격하고,
 그는 본능적으로 딸의 실종과 관련이 있음을 직감한다.
 결국 그는 소녀를 구하기 위해 끔찍한 인간 사냥 현장으로 뛰어드는데…",https://movie-phinf.pstatic.net/20210111_230/1610331684483vPAEL_JPEG/movie_image.jpg?type=m203_290_2
사제로부터 온 편지,"다큐멘터리, 드라마",한국,100분,2021 .08.19 개봉,최종태,"김학렬(교회사 인터뷰), 김용태(교회사 인터뷰), 김옥희(교회사 인터뷰)",전체 관람가,"1845년, 사제직에 오른 첫 조선인이 탄생한다.
 그의 이름 성 김대건 안드레아.
 
 천주교를 향한 온갖 박해와 고난 속에서도
 평등사상과 박애주의를 실천하고자 했던 그는
 
 서양 성직자 입국 해로 탐색 도중 체포되어,
 25년 25일이라는 짧은 생을 마치고
 한국인 사제로서 최초의 순교자가 되었다.
 
 절망의 시대, 희망을 향한 여정을 걸었던 청년 김대건이
 2021년, 고난의 시간을 겪고 있을 청년들에게
 격려와 새로운 희망의 메시지를 전한다.",https://movie-phinf.pstatic.net/20210811_91/1628665925767HcBiN_JPEG/movie_image.jpg?type=m203_290_2
살아남은 사람들,"드라마, 멜로/로맨스",헝가리,88분,2021 .02.10 개봉,버르너바시 토트,"카롤리 하이덕, 마리 나기, 아비겔 소크",15세 관람가,"제2차 세계대전 직후 헝가리 부다페스트.
 부모가 행방불명 된 소녀 ‘클라라’는
 홀로코스트로 가족을 모두 잃은 의사 ‘알도’를 만나
 나이를 뛰어넘는 친구가 된다.
 점점 딸과 아버지처럼 서로를 돌보며,
 오랫동안 잊고 살아온 삶의 달콤함과 따뜻함을 다시 맛본다.
 하지만 스탈린 지배 하의 경직된 헝가리 사회는
 둘의 관계를 차갑게 예의주시하는데…
 
 시대의 비극 속에서도 온기를 잃지 않은
 아름다운 사람들의 이야기가 시작된다.",https://movie-phinf.pstatic.net/20210121_220/1611207499027qyzjX_JPEG/movie_image.jpg?type=m203_290_2
살인 매뉴얼,"공포, 판타지, 스릴러",미국,91분,2021 .02.22 개봉,"켈리 홀마크, 맷 뉴턴, 샘 파월","에밀리아 클라크, 하들리 프레이저, 조 리간",15세 관람가,"서커스에 갇힌 부부는 함께 탈출하기 위해 계획을 세운다.
 아내는 약속된 시간에 도망치지만 남편은 오지 않는다.
 다섯 여성의 모임에서 론다의 남편과 외도 중인 앨리스는
 나머지 여성들에게 괴롭힘을 당하다, 마지막 순간 정체를 드러낸다.
 동성 커플 엘리엇과 웨인은 화해 여행을 떠나지만,
 끈질기게 연락해 오는 집주인 데이빗 때문에 꺼림칙하다.
 크리스틴은 외국인 남자친구와 데이트를 끝내고 택시로 귀가하던 중,
 인종차별주의자 택시기사에게 하룻밤 동안 납치된다.
 
 8개의 잔혹 동화가 선사하는
 악몽의 세계로의 초대!",https://movie-phinf.pstatic.net/20210218_212/1613614449260gx2k1_JPEG/movie_image.jpg?type=m203_290_2
상견니,"드라마, 멜로/로맨스, SF",대만,72분,2021 .08.31 개봉,황천인,"가가연(황위쉬안/천원루), 허광한(왕취안성/리쯔웨이), 시백우(모쥔제)",12세 관람가,"세상을 떠난 남자친구 ‘왕취안성’을 잊지 못한 주인공 ‘황위쉬안’이
 운명처럼 1998년으로 타임슬립 해
 그와 똑닮은 남학생 ‘리쯔웨이’를 만나 벌어지는 메가 히트 타임슬립 로맨스",https://movie-phinf.pstatic.net/20210820_167/1629445588885CHrps_JPEG/movie_image.jpg?type=m203_290_2
새해전야,멜로/로맨스,한국,114분,2021 .02.10 개봉,홍지영,"김강우(지호), 유인나(효영), 유연석(재헌)",12세 관람가,"강력반에서 좌천되어 신변보호 업무를 떠 맡게 된 이혼 4년 차 자.만.추 형사 ‘지호’(김강우)와
 이혼 소송 중 신변보호를 요청한 완벽주의 재활 트레이너 ‘효영’(유인나)
 
 현타와 함께 찾아온 번아웃에 아르헨티나로 도망친 현지 와인 배달원 ‘재헌’(유연석)과
 일방적인 남친의 이별통보에 무작정 아르헨티나로 떠난 스키장 비정규직 ‘진아’(이연희)
 
 사기를 당해 결혼 자금 탈탈 털린 여행사 대표 ‘용찬’(이동휘)과
 결혼을 앞두고 한국지사로 발령받아 온 대륙의 예비 신부 ‘야오린’(천두링)
 그리고 하나뿐인 남동생 국제결혼에 심란한 동생 바라기 예비 시누이 ‘용미’(염혜란)
 
 세상의 편견에 부딪혀 오랜 연인에게 미안한 패럴림픽 국가대표 ‘래환’(유태오)
 사랑 앞에 어떤 장애도 없다고 믿는 씩씩한 긍정퀸 원예사 ‘오월’(최수영)
 
 새해까지 남은 시간 일주일
 한 뼘 더 행복해지고 싶은 네 커플의 두렵지만 설렘 가득한 이야기가 시작된다!",https://movie-phinf.pstatic.net/20210217_105/1613522931191Xy0ke_JPEG/movie_image.jpg?type=m203_290_2
색다른 그녀,"멜로/로맨스, 코미디",한국,108분,2021 .10.14 개봉,김진영,"혁(완준), 장성윤(예리), 찬미(지연)",청소년 관람불가,"여자친구 ‘지연’과 결혼을 앞둔 완벽남 ‘완준’
 
 ‘완준’은 사고뭉치 선배로부터 받은 부탁으로
 ‘지연’에게도 말 못 할 은밀한 비밀을 갖게 된다.
 
 어느 날, ‘완준’은
 자신을 짝사랑하는 직장동료 ‘예리’에게
 이 사실을 들키게 되고,
 그녀와 뜻밖의 계약을 맺게 되는데…
 
 갑자기 꼬여버린 인생!
 무사히 결혼에 골인할 수 있을까?!",https://movie-phinf.pstatic.net/20211001_27/1633064014267carNI_JPEG/movie_image.jpg?type=m203_290_2
생각의 여름,드라마,한국,82분,2021 .08.12 개봉,김종재,"김예은(현실), 곽민규(민구), 오규철(남희)",12세 관람가,"뒹굴뒹굴 무기력증에 빠진 시인 지망생 ‘현실’.
 공모전에 내야할 마지막 시가 데굴데굴 산으로 가자,
 새로운 영감을 찾아 집을 나선다.
 시가 산으로 가면, 산으로 가는 게 답?
 ‘현실’은 생각의 여름 속에서 집 나간 영감도 찾고,
 호구 잡힌 자신도 찾을 수 있을까?
 
 남다른 현실의 한여름 기행이 시작된다!",https://movie-phinf.pstatic.net/20210721_95/1626855805268YRF0d_JPEG/movie_image.jpg?type=m203_290_2
샤먼 로드,다큐멘터리,한국,105분,2021 .07.03 개봉,최상진,"박성미(본인), 꼴레뜨 그랑종-로조뜨(본인)",12세 관람가,"중세시대였다면 ‘마녀’라고 화형을 당했을 프랑스 여자 샤먼 꼴레뜨와 한국 여자 샤먼 성미의 운명적 만남과 우정.
 성미와 꼴레뜨는 어렸을 때부터 들린 신의 음성과 영상들(visions)로 인해 남들과 다른 삶을 살 수밖에 없었고, 이를 천형이라 생각했다.
 2014년 프랑스에서 열린 세계샤머니즘축제에서 서로를 만난 뒤에야, 꼴레뜨와 성미는 그들의 특별한 능력이 세상 사람들의 아픈 상처를 어루만져주기 위한 신의 선물이라는 걸 깨닫고 서로를 의지하며 샤먼 로드를 걷는다.",https://movie-phinf.pstatic.net/20210705_86/1625448832976w5qpG_JPEG/movie_image.jpg?type=m203_290_2
샬러턴,드라마,체코,118분,2021 .04.22 개봉,아그네츠카 홀란드,"이반 트로얀, 요아힘 파울 아스뷰크",15세 관람가,"20세기 초 체코슬로바키아, 약초로 사람을 치유하는 기적 같은 의술을 가진 얀 미콜라섹.
 공인 약초 전문가로 불리는 그는 타고난 재능과 뛰어난 실력으로 곧 유명해지고,
 하루에도 수백 명의 환자들을 치료하며 부와 명성을 얻게 된다.
 
 얼마 후, 정권이 교체되고 온갖 훼방으로 모든 걸 잃을 위기에 놓인 그는
 수많은 난관을 겪게 되는데…
 
 수백만 명을 살린 기적의 치료법, 그 이면의 숨은 이야기들이 공개된다!",https://movie-phinf.pstatic.net/20210408_243/1617857902154TJ2uD_JPEG/movie_image.jpg?type=m203_290_2
샹치와 텐 링즈의 전설,"액션, 모험, 판타지",미국,132분,2021 .09.01 개봉,데스틴 크리튼,"시무 리우(샹치), 양조위(쑤 웬우), 아콰피나(케이티)",12세 관람가,"초인적인 능력을 가진 ‘텐 링즈’의 힘으로 수세기 동안 어둠의 세상을 지배해 온 ‘웬우’
 '샹치’는 아버지 ‘웬우’ 밑에서 암살자로 훈련을 받았지만 이를 거부하고 평범함 삶을 선택한다.
 그러나 ‘샹치’는 목숨을 노리는 자들의 습격으로 더 이상 운명을 피할 수 없다는 것을 직감하고,
 어머니가 남긴 가족의 비밀과 내면의 신비한 힘을 일깨우게 된다
 벗어나고 싶은 과거이자, 그 누구보다 두려운 아버지 ‘웬우’를 마주해야 하는 ‘샹치’
 악이 될 것인가? 구원이 될 것인가?
 
 마블의 새로운 시대,
 세상에 없던 힘이 탄생한다!",https://movie-phinf.pstatic.net/20210825_8/1629879510900xEwsL_JPEG/movie_image.jpg?type=m203_290_2
섀도우 클라우드,"SF, 판타지, 액션",미국,84분,2021 .04.22 개봉,로젠느 리앙,"클로이 모레츠, 닉 로빈슨, 칼란 멀베이",15세 관람가,"폭풍우가 몰아치는 제2차 세계대전의 어느 밤,
 극비 임무를 맡은 여성 비행장교 ‘개릿’(클레이 모레츠)이
 이륙을 앞둔 폭격기에 탑승한다.
 
 자신을 무시하는 탑승원들의 비난과 조롱을 당하며
 우여곡절 끝에 비행기 하부에 자리하게 된 그녀는
 항공기에 매달린 괴생명체를 발견하지만 아무도 그녀의 말을 믿지 않는다.
 
 설상가상으로 적군의 비행기가 그들에게 무차별 폭격을 퍼붓고
 ‘개릿’은 자신의 극비 임무를 지켜내지 못할 위기에 처하게 되는데
 
 한 치 앞도 예상할 수 없는 일촉즉발의 상황
 하늘 위 괴생명체와 폭격, 그리고 지켜야 할 비밀 임무까지!
 반드시 해내야 한다!",https://movie-phinf.pstatic.net/20210409_164/1617948216566NUBhq_JPEG/movie_image.jpg?type=m203_290_2
서바이브 더 나잇,"액션, 스릴러",미국,90분,2021 .02.03 개봉,맷 에스칸다리,"브루스 윌리스, 채드 마이클 머레이",15세 관람가,"의료 사고로 파산한 의사 ‘리치’(채드 마이클 머레이)는
 아내와 딸을 데리고 부모님이 살고 있는 농장으로 돌아온다.
 누나의 도움으로 마을 병원에 일자리를 얻지만
 아버지 ‘프랭크’(브루스 윌리스)와의 사이는 냉랭하기만 하다.
 
 한편, ‘제이미’와 ‘매트’ 형제는 사람을 죽이고 거금을 훔쳐 멕시코로 도망 중이다.
 잠시 들른 휴게소에서 충동적으로 싸움에 휘말린 결과로
 ‘매트’가 심한 부상을 입게 된다.
 ‘매트’를 위해 마을 병원을 찾은 ‘제이미’는 우연히 마주친 ‘리치’를 미행하고,
 그의 집에 쳐들어가 가족들을 인질로 잡고 형을 치료하라고 협박한다.
 
 가족들을 안전하게 보호하기 위해
 범죄자인 ‘매트’를 치료해야만 하는 ‘리치는’ 고민에 빠지고
 평생 범죄자를 상대해오며 어차피 치료를 해도
 이들이 가족을 살려 둘 리 없음을 잘 아는 전직 보안관 ‘프랭크’는 반격을 노리는데…
 
 잔인하기만 했던 그날 밤, 과연 이들은 살아남을 수 있을까?",https://movie-phinf.pstatic.net/20210121_251/1611207902439ym6ME_JPEG/movie_image.jpg?type=m203_290_2
서복,드라마,한국,114분,2021 .04.15 개봉,이용주,"공유(민기헌), 박보검(서복), 조우진(안부장)",15세 관람가,"과거 트라우마를 안겨준 사건으로 인해 외부와 단절된 삶을 살아가고 있는 전직 요원 ‘기헌’은 정보국으로부터 거절할 수 없는 마지막 제안을 받는다.
 줄기세포 복제와 유전자 조작을 통해 만들어진 실험체 ‘서복’을 안전하게 이동시키는 일을 맡게 된 것.
 하지만 임무 수행과 동시에 예기치 못한 공격을 받게 되고, 가까스로 빠져나온 ‘기헌’과 ‘서복‘은 둘만의 특별한 동행을 시작하게 된다.
 실험실 밖 세상을 처음 만나 모든 것이 신기하기만 한 ‘서복‘과 생애 마지막 임무를 서둘러 마무리 짓고 싶은 ‘기헌’은 가는 곳마다 사사건건 부딪친다.
 한편, 인류의 구원이자 재앙이 될 수도 있는 ‘서복’을 차지하기 위해 나선 여러 집단의 추적은 점점 거세지고 이들은 결국 피할 수 없는 선택을 하게 되는데…",https://movie-phinf.pstatic.net/20210308_97/1615182990261ekXlL_JPEG/movie_image.jpg?type=m203_290_2
서유기: 재세요왕,애니메이션,중국,95분,2021 .09.30 개봉,왕운비,"최승훈(손오공 목소리), 윤세웅(사오정 목소리), 서정익(삼장법사 목소리)",전체 관람가,"삼장법사에 의해 오행산 기슭에서 구출된
 ‘손오공’은 과오를 뉘우치고 경전을 배우기 위해 서역으로 길을 떠난다.
 
 긴 여정의 길, 배고픔을 주체하지 못한 ‘손오공’과 친구들은
 만년의 한번씩 열린다는 인삼과 열매를 몰래 따먹게 되고
 
 설상가상 신선수라 여기는 인삼과 나무를 파괴해 버리자
 나무 아래 봉인되어 있던 요괴의 왕 ‘원체’가 깨어나고만다.
 세상은 혼란에 휩싸이고, 요괴들은 날뛰기 시작하는데..
 
 ‘손오공’, 전설에 맞서 세상을 구할 수 있을 것인가!",https://movie-phinf.pstatic.net/20210927_208/1632721865632KClqK_JPEG/movie_image.jpg?type=m203_290_2
